SRC,TGT,Sign
8418,8071,-1
10293,11204,-1
9075,10171,-1
2808,9848,-1
1948,5545,-1
124,1384,-1
10414,10782,-1
1295,3739,-1
83,921,-1
4139,5728,-1
9368,6235,-1
812,414,-1
413,4270,-1
1128,328,-1
161,376,-1
257,1508,-1
6732,6727,-1
439,2704,-1
333,1407,-1
5401,4663,-1
297,3877,-1
951,166,-1
23,7828,-1
6079,6360,-1
413,4105,-1
1195,2847,-1
584,2999,-1
5274,3504,-1
2104,5537,-1
1420,2884,-1
887,17,-1
2034,2884,-1
3827,7543,-1
8511,8049,-1
10660,430,-1
6329,7543,-1
104,302,-1
584,3769,-1
3170,312,-1
49,812,-1
2154,3963,-1
8020,8351,-1
951,1683,-1
4045,1034,-1
221,1847,-1
3002,1705,-1
5868,7827,-1
7662,3697,-1
2414,5034,-1
1032,4793,-1
1381,1015,-1
4606,10781,-1
4060,9497,-1
3975,5119,-1
2570,5765,-1
1622,2828,-1
1740,1847,-1
121,1508,-1
576,606,-1
3074,3203,-1
815,5661,-1
4154,9497,-1
222,1705,-1
1015,3752,-1
222,350,-1
1392,2289,-1
1995,8071,-1
5288,1565,-1
112,110,-1
2474,1586,-1
571,1649,-1
5491,7821,-1
3526,5460,-1
2188,4653,-1
9177,7218,-1
3074,376,-1
133,2563,-1
701,859,-1
2234,5337,-1
9154,588,-1
7062,8373,-1
7462,1737,-1
4216,7957,-1
228,191,-1
587,930,-1
584,2571,-1
2052,4047,-1
5848,6658,-1
441,3044,-1
511,10,-1
4154,7780,-1
3177,4270,-1
2166,3372,-1
204,2800,-1
8483,7690,-1
951,2743,-1
124,3123,-1
44,1983,-1
5626,4531,-1
441,2240,-1
5756,7960,-1
4031,9010,-1
7874,9497,-1
3952,2496,-1
2963,4055,-1
8016,8431,-1
2008,3793,-1
349,3764,-1
1072,189,-1
571,1440,-1
8015,2166,-1
3683,7701,-1
297,3955,-1
1224,4417,-1
10040,6479,-1
3313,9337,-1
6974,1803,-1
1480,3945,-1
75,2778,-1
5864,7535,-1
4944,5828,-1
584,9479,-1
708,5510,-1
349,3892,-1
701,240,-1
7303,1977,-1
7666,3084,-1
4235,6321,-1
163,4690,-1
83,1393,-1
11,120,-1
586,1251,-1
4060,8410,-1
7576,4931,-1
5584,6173,-1
3066,6235,-1
4675,98,-1
421,7579,-1
4154,6702,-1
4312,7602,-1
235,1356,-1
4154,6030,-1
509,6724,-1
413,3372,-1
4253,9306,-1
5015,5657,-1
2141,1229,-1
9648,9648,-1
1286,3823,-1
6732,9550,-1
303,859,-1
4687,7765,-1
3137,3044,-1
4312,7591,-1
9083,983,-1
7306,6772,-1
2978,974,-1
2209,321,-1
6737,10014,-1
8002,9526,-1
1121,1600,-1
4113,6742,-1
8365,10879,-1
6011,7046,-1
9083,8322,-1
577,4033,-1
3538,1364,-1
3242,5241,-1
4193,373,-1
195,3648,-1
5864,1765,-1
689,576,-1
1810,4496,-1
2188,9333,-1
5172,8390,-1
5350,3871,-1
7388,7712,-1
8064,8836,-1
6979,9039,-1
3415,3074,-1
121,3002,-1
2121,4541,-1
6335,8704,-1
1124,4047,-1
4113,6030,-1
8978,10739,-1
2244,3082,-1
4359,4245,-1
10926,11184,-1
3219,279,-1
585,1737,-1
6636,588,-1
2457,3509,-1
815,5704,-1
2927,4679,-1
5636,3472,-1
102,416,-1
125,747,-1
5627,7918,-1
3970,7122,-1
447,44,-1
6161,2230,-1
4245,9989,-1
2345,169,-1
3599,9970,-1
393,7297,-1
1063,2185,-1
1740,2459,-1
3943,930,-1
959,1392,-1
2130,7893,-1
1902,192,-1
4757,6833,-1
3066,1765,-1
413,5337,-1
2409,9560,-1
7457,8917,-1
815,1223,-1
10045,10929,-1
983,6431,-1
3088,9959,-1
2130,3758,-1
3706,8202,-1
3521,10842,-1
297,1364,-1
6178,6360,-1
4481,5298,-1
6470,8795,-1
6284,3408,-1
1628,930,-1
6767,9316,-1
10038,4940,-1
7700,4936,-1
4330,2780,-1
56,573,-1
10711,10631,-1
6525,1736,-1
2841,1090,-1
7086,8046,-1
826,187,-1
499,1440,-1
6004,4784,-1
1661,1600,-1
4330,4977,-1
2753,3194,-1
2185,4412,-1
2743,4062,-1
5804,7400,-1
102,3246,-1
1116,7554,-1
6235,9787,-1
8194,8372,-1
8255,8206,-1
7513,4204,-1
3697,6497,-1
344,2897,-1
2731,4418,-1
5584,7932,-1
91,2835,-1
815,3892,-1
6246,140,-1
6236,812,-1
80,3916,-1
5543,930,-1
3224,1565,-1
10687,6367,-1
3397,4784,-1
388,783,-1
386,3315,-1
113,37,-1
615,573,-1
4085,4919,-1
1067,1457,-1
350,4025,-1
102,257,-1
1408,297,-1
9446,8073,-1
214,2454,-1
588,9860,-1
122,2971,-1
751,5249,-1
10049,9446,-1
5886,10014,-1
3142,4142,-1
413,3967,-1
3576,4087,-1
5765,8035,-1
289,2835,-1
4136,4216,-1
6699,8373,-1
746,4832,-1
2812,3592,-1
2346,5459,-1
10098,2214,-1
8782,8615,-1
524,859,-1
4757,7451,-1
600,1626,-1
472,1356,-1
10240,11076,-1
362,2093,-1
6079,10126,-1
5172,9897,-1
10673,1901,-1
2593,3739,-1
6786,3637,-1
5088,2183,-1
488,321,-1
6003,7492,-1
5859,6929,-1
592,96,-1
499,362,-1
2427,5487,-1
6676,8752,-1
6086,6843,-1
1158,1412,-1
1705,2828,-1
5857,3372,-1
130,46,-1
8511,5226,-1
1037,3871,-1
9694,2560,-1
413,10869,-1
3045,6431,-1
5570,626,-1
5172,9812,-1
4271,7492,-1
7831,10897,-1
413,766,-1
5804,7763,-1
386,1227,-1
7128,9434,-1
254,96,-1
3759,1359,-1
2878,7818,-1
5921,9333,-1
1948,3246,-1
2217,714,-1
6326,222,-1
126,373,-1
2276,566,-1
1830,1805,-1
1884,399,-1
49,321,-1
210,751,-1
105,1230,-1
61,318,-1
8996,8988,-1
3231,6232,-1
4113,9100,-1
3873,1967,-1
5991,9000,-1
9053,7137,-1
2430,5612,-1
4681,5887,-1
6750,1761,-1
8680,9264,-1
4412,9242,-1
234,1705,-1
5161,1706,-1
8261,10721,-1
7324,9649,-1
8704,10743,-1
1799,7690,-1
6367,7388,-1
815,3576,-1
102,2600,-1
589,3968,-1
4268,7467,-1
4472,4647,-1
1315,2829,-1
2174,2873,-1
5849,9316,-1
1179,98,-1
455,5340,-1
945,1206,-1
6129,8351,-1
3952,2214,-1
3005,3006,-1
3943,8639,-1
4387,4291,-1
54,832,-1
5654,2379,-1
3975,974,-1
1508,566,-1
8195,6593,-1
134,362,-1
3191,3627,-1
38,3910,-1
2157,815,-1
6246,1737,-1
4379,275,-1
1987,3785,-1
4114,6439,-1
339,216,-1
815,1874,-1
6116,2570,-1
577,9319,-1
5889,9688,-1
4749,930,-1
5621,6928,-1
7665,7827,-1
799,9528,-1
1620,3592,-1
7915,5420,-1
972,499,-1
4172,4418,-1
3487,5667,-1
1907,2835,-1
5276,4204,-1
1768,2529,-1
905,166,-1
202,5417,-1
6121,6402,-1
5853,9039,-1
7794,8827,-1
2154,1090,-1
3008,3103,-1
2288,106,-1
6000,6459,-1
278,2822,-1
6973,5765,-1
847,1730,-1
206,5730,-1
4154,9550,-1
2210,9312,-1
6749,9931,-1
7036,7684,-1
7795,9854,-1
632,1555,-1
2011,5531,-1
5181,5438,-1
133,2008,-1
9446,10925,-1
3393,7875,-1
5772,4669,-1
5853,5995,-1
951,2156,-1
3085,330,-1
8148,4191,-1
6129,10857,-1
9446,8724,-1
4190,2897,-1
3301,2775,-1
4985,1094,-1
455,6649,-1
4216,815,-1
2130,5637,-1
431,9588,-1
2135,8020,-1
3308,3123,-1
6296,4528,-1
3170,4706,-1
8373,9533,-1
3188,4105,-1
10040,7725,-1
780,3523,-1
4875,5905,-1
2082,10016,-1
10086,9075,-1
210,4794,-1
1964,5332,-1
2104,3201,-1
2527,3928,-1
2878,6530,-1
6767,2392,-1
4110,5633,-1
6242,4528,-1
5853,2629,-1
1567,322,-1
1734,106,-1
1628,3910,-1
6739,6525,-1
3925,3924,-1
5787,6284,-1
6765,7735,-1
4243,2340,-1
2368,2183,-1
210,5460,-1
1180,362,-1
350,1499,-1
5889,9631,-1
8982,10261,-1
491,662,-1
8056,10059,-1
7453,2496,-1
3576,2459,-1
815,2796,-1
1226,94,-1
414,163,-1
7325,5881,-1
8033,7324,-1
592,2879,-1
6013,9847,-1
10135,10723,-1
8626,10215,-1
6944,4191,-1
902,3641,-1
6747,8156,-1
8665,11225,-1
2571,5924,-1
584,2185,-1
8108,8103,-1
4324,7451,-1
3009,830,-1
3275,2828,-1
5765,7864,-1
2695,3315,-1
6766,6749,-1
6200,4393,-1
1766,5981,-1
7177,7576,-1
5766,10787,-1
6296,4154,-1
6079,5302,-1
8048,10948,-1
4247,3920,-1
7056,9492,-1
3236,10723,-1
460,2488,-1
8255,8783,-1
862,1227,-1
8016,5084,-1
413,3056,-1
5981,7981,-1
5009,58,-1
5889,2266,-1
8016,2392,-1
577,2454,-1
622,4936,-1
1474,7487,-1
3054,3009,-1
4269,7917,-1
1781,10038,-1
5621,9728,-1
577,3090,-1
1948,5637,-1
10,166,-1
5274,4782,-1
338,388,-1
2650,2951,-1
943,914,-1
5853,6752,-1
2700,7960,-1
2188,7960,-1
6711,10152,-1
8195,8390,-1
7798,4949,-1
210,6716,-1
829,2828,-1
4142,6935,-1
1396,3317,-1
325,2188,-1
6212,7452,-1
1737,5241,-1
1856,106,-1
6737,9992,-1
5872,6429,-1
341,5293,-1
3186,6727,-1
4514,3593,-1
2041,4541,-1
1474,7680,-1
8077,4204,-1
1038,2878,-1
8382,3703,-1
3104,6045,-1
6699,8118,-1
8255,7881,-1
578,218,-1
5623,6751,-1
4711,4142,-1
6381,7939,-1
5153,7378,-1
2123,2793,-1
8504,8730,-1
1369,1971,-1
7457,8479,-1
5491,9394,-1
1650,7956,-1
8089,9480,-1
2188,8372,-1
2011,309,-1
589,12,-1
3216,7445,-1
7544,5895,-1
1063,9860,-1
281,6,-1
1488,2109,-1
2104,3724,-1
128,1015,-1
752,4204,-1
2424,5584,-1
13,1354,-1
945,1132,-1
583,4247,-1
3943,4597,-1
2572,4047,-1
8147,8006,-1
5857,8632,-1
7457,196,-1
6346,2857,-1
6629,6621,-1
4045,6702,-1
317,58,-1
7457,4049,-1
1415,1782,-1
1836,7560,-1
826,914,-1
6179,321,-1
1412,871,-1
317,1649,-1
1224,2257,-1
6470,4393,-1
3500,106,-1
209,318,-1
6132,9862,-1
580,5034,-1
105,46,-1
443,376,-1
5847,6749,-1
346,5495,-1
1072,257,-1
1408,2878,-1
1396,5490,-1
899,8795,-1
6470,9434,-1
2115,2704,-1
6303,6309,-1
2041,3641,-1
2668,5444,-1
3697,6119,-1
8436,6749,-1
648,4767,-1
7009,10713,-1
121,4232,-1
2496,5908,-1
3377,7623,-1
1773,2874,-1
523,7189,-1
4757,871,-1
4118,9830,-1
6131,7122,-1
4154,588,-1
1810,3064,-1
2700,7561,-1
577,4696,-1
4736,5908,-1
577,4418,-1
2140,2871,-1
8982,10838,-1
150,10,-1
815,4029,-1
3231,5578,-1
815,3196,-1
2979,9976,-1
6642,5908,-1
4757,6928,-1
780,7792,-1
163,637,-1
423,4047,-1
8190,9316,-1
5172,9468,-1
812,430,-1
8194,6525,-1
589,6764,-1
3104,6415,-1
1706,6173,-1
5570,1645,-1
244,2741,-1
8031,9533,-1
441,376,-1
5988,930,-1
6137,239,-1
2809,196,-1
7128,8386,-1
8026,6293,-1
3358,2835,-1
2395,812,-1
1948,812,-1
1202,153,-1
5864,7540,-1
815,5610,-1
2135,8460,-1
1567,94,-1
2222,4204,-1
6723,9530,-1
751,3201,-1
4472,1570,-1
3301,3039,-1
6088,7016,-1
461,9035,-1
4147,5494,-1
751,7991,-1
2981,3877,-1
5302,9582,-1
2454,5584,-1
6973,3697,-1
7434,3226,-1
2143,66,-1
4688,2629,-1
3975,5128,-1
4221,812,-1
8511,8696,-1
5752,330,-1
2368,407,-1
3397,6235,-1
6229,10905,-1
121,1874,-1
8149,6749,-1
8318,8036,-1
347,4033,-1
848,882,-1
5761,5755,-1
770,4905,-1
1343,815,-1
2180,5293,-1
86,1192,-1
641,112,-1
2571,4123,-1
460,302,-1
6335,11204,-1
6893,3637,-1
222,106,-1
9584,5570,-1
5784,5908,-1
6137,9724,-1
4827,1272,-1
4792,5636,-1
3194,4905,-1
951,443,-1
195,441,-1
4821,1517,-1
4467,5351,-1
951,2001,-1
1810,3030,-1
7068,10838,-1
5570,140,-1
441,4597,-1
1706,7582,-1
9010,10869,-1
1072,139,-1
4404,5908,-1
1736,5720,-1
6727,8783,-1
2052,2459,-1
6135,8827,-1
195,2589,-1
8475,9474,-1
284,3001,-1
6137,9566,-1
3813,2221,-1
191,921,-1
4128,9137,-1
5857,1094,-1
8381,9720,-1
4289,4303,-1
5342,5420,-1
3342,11180,-1
366,2063,-1
10243,11179,-1
3372,5921,-1
2300,726,-1
618,6961,-1
7997,8873,-1
8346,8795,-1
1038,665,-1
708,280,-1
6641,2285,-1
3393,9333,-1
5937,5881,-1
1643,1223,-1
7942,5903,-1
413,8985,-1
2589,2001,-1
4348,3066,-1
6134,3871,-1
985,6047,-1
1622,248,-1
752,5667,-1
4249,2367,-1
7145,5853,-1
8075,694,-1
7797,1765,-1
5445,419,-1
3009,227,-1
5695,930,-1
413,189,-1
163,576,-1
4417,5333,-1
4154,10864,-1
1057,9756,-1
2041,5461,-1
265,1420,-1
2317,2881,-1
6246,8392,-1
6749,2480,-1
4997,7278,-1
202,4109,-1
1616,2459,-1
411,4418,-1
8047,8077,-1
401,1218,-1
6747,2188,-1
5925,7821,-1
5889,9781,-1
425,1544,-1
6088,6067,-1
5618,7774,-1
3552,3624,-1
509,9599,-1
3393,330,-1
7453,8752,-1
6744,8038,-1
5153,2188,-1
10985,10482,-1
281,13,-1
321,37,-1
388,302,-1
6229,10631,-1
636,7035,-1
1906,94,-1
8833,98,-1
1202,3226,-1
9284,1896,-1
453,4947,-1
6636,10049,-1
3825,10771,-1
1338,7750,-1
4387,3951,-1
5015,8440,-1
4982,6252,-1
4228,1730,-1
6731,8783,-1
177,3203,-1
2455,2835,-1
2368,1179,-1
3873,4204,-1
10135,10425,-1
7706,5401,-1
351,8577,-1
6440,9312,-1
2553,4142,-1
2011,2715,-1
9446,2532,-1
1499,1483,-1
7197,5084,-1
8982,7710,-1
5082,2418,-1
2280,3317,-1
4178,9316,-1
4153,7760,-1
6246,2381,-1
3176,1158,-1
8865,5779,-1
4268,5758,-1
947,547,-1
2559,282,-1
4435,4927,-1
2532,330,-1
7665,9514,-1
6506,4271,-1
25,573,-1
436,9461,-1
951,2124,-1
7824,9446,-1
876,930,-1
2468,2188,-1
7711,9985,-1
2184,5332,-1
2150,2721,-1
7113,10004,-1
2094,2093,-1
3374,358,-1
91,3956,-1
10098,11218,-1
1622,1987,-1
4047,9837,-1
1303,2064,-1
9281,10340,-1
584,227,-1
3315,5490,-1
2421,4417,-1
5821,6439,-1
905,2336,-1
2130,6917,-1
549,1791,-1
4379,1085,-1
5484,4204,-1
2925,3610,-1
112,394,-1
407,1847,-1
6066,7983,-1
1995,1063,-1
8912,9389,-1
4583,5241,-1
1401,105,-1
1627,1640,-1
859,831,-1
4085,6264,-1
337,734,-1
2389,441,-1
2151,2936,-1
2011,2156,-1
1239,1230,-1
3042,5495,-1
122,1274,-1
4482,3594,-1
651,573,-1
3500,2459,-1
3978,2601,-1
1995,9514,-1
577,1218,-1
3699,1730,-1
4154,6653,-1
6748,6133,-1
265,1230,-1
1038,348,-1
455,3281,-1
5274,6707,-1
44,2759,-1
3366,4774,-1
6439,4767,-1
947,288,-1
780,953,-1
5849,9154,-1
6135,4204,-1
1062,812,-1
1171,2015,-1
8294,4106,-1
4644,441,-1
3521,7148,-1
6558,8038,-1
413,191,-1
11206,11204,-1
177,4103,-1
1294,441,-1
3302,5327,-1
1304,8098,-1
5891,7626,-1
61,275,-1
594,1015,-1
6676,4528,-1
3145,5908,-1
5153,9762,-1
6578,106,-1
2706,9337,-1
6749,3931,-1
5563,3871,-1
5895,140,-1
1038,6727,-1
846,2124,-1
809,1067,-1
6511,5907,-1
38,4095,-1
1403,1230,-1
5880,7615,-1
188,1600,-1
413,958,-1
10045,10971,-1
809,1799,-1
1616,5510,-1
2907,3916,-1
1834,3001,-1
6742,5621,-1
6717,9040,-1
1582,2025,-1
4357,1730,-1
4623,5537,-1
9075,10857,-1
608,540,-1
2130,7035,-1
2700,4767,-1
6137,676,-1
845,157,-1
1632,2109,-1
4867,9337,-1
8044,9873,-1
360,5698,-1
7811,8403,-1
134,13,-1
38,1847,-1
2454,6068,-1
29,612,-1
863,7554,-1
8382,7144,-1
1948,4488,-1
2907,399,-1
4112,4767,-1
8722,377,-1
94,3997,-1
4217,7605,-1
75,3833,-1
114,58,-1
4271,5924,-1
2878,7774,-1
4245,5337,-1
872,169,-1
4398,106,-1
825,2897,-1
5847,7403,-1
2188,6803,-1
178,4204,-1
7457,9264,-1
7861,9408,-1
6284,7934,-1
1539,2062,-1
60,280,-1
4284,7331,-1
4126,2879,-1
5765,7402,-1
6574,10770,-1
5755,9777,-1
863,3044,-1
10660,11207,-1
5868,7467,-1
945,2005,-1
2457,2221,-1
2312,5678,-1
5630,7582,-1
3259,4142,-1
4331,8378,-1
6083,6996,-1
3269,2661,-1
5770,7699,-1
919,1215,-1
124,2304,-1
2116,2894,-1
5889,7822,-1
951,1027,-1
2627,4004,-1
3206,930,-1
23,5828,-1
2141,1272,-1
5852,7351,-1
1158,2109,-1
297,4004,-1
5865,6004,-1
4012,3315,-1
5631,7880,-1
562,2803,-1
2991,3610,-1
221,3982,-1
2459,1670,-1
4514,10308,-1
1993,3090,-1
3070,3766,-1
3951,4256,-1
6137,8114,-1
814,7952,-1
2716,3074,-1
744,1279,-1
4217,4220,-1
307,4454,-1
5991,6135,-1
7974,3871,-1
6265,7492,-1
1198,2881,-1
413,388,-1
2533,86,-1
436,4784,-1
486,1303,-1
1303,187,-1
8019,9412,-1
1486,1600,-1
1408,3345,-1
19,5469,-1
6082,6888,-1
3002,3000,-1
8054,5097,-1
189,859,-1
5847,10382,-1
815,951,-1
1179,1706,-1
902,1132,-1
3426,5470,-1
7831,9524,-1
4139,4444,-1
3315,275,-1
2496,4927,-1
4154,10848,-1
5621,5333,-1
2416,5420,-1
485,7424,-1
7454,8428,-1
3998,3678,-1
317,288,-1
2544,4047,-1
2878,7900,-1
7703,9500,-1
4139,5646,-1
8020,10715,-1
2052,1158,-1
80,2225,-1
7,136,-1
5768,6249,-1
5421,9870,-1
8254,8613,-1
1037,8431,-1
2467,5545,-1
2241,2140,-1
3851,2835,-1
527,345,-1
5872,6843,-1
10873,10104,-1
1834,4207,-1
8803,9337,-1
3552,3754,-1
2166,7278,-1
4212,4207,-1
870,7379,-1
1016,1600,-1
4169,312,-1
5079,3345,-1
9083,6479,-1
2218,1364,-1
270,2828,-1
6014,1736,-1
3345,4919,-1
411,61,-1
3952,9408,-1
4822,5423,-1
5853,7560,-1
5784,6616,-1
1781,10340,-1
5826,8890,-1
1810,4232,-1
618,2553,-1
5853,7986,-1
3975,4088,-1
2196,1705,-1
10243,8704,-1
509,6108,-1
584,6086,-1
1628,1192,-1
2209,4041,-1
2878,3508,-1
3581,2935,-1
5491,7351,-1
8008,5847,-1
10988,7630,-1
6135,6723,-1
346,5456,-1
7861,9333,-1
3372,8071,-1
133,547,-1
4267,3769,-1
2222,7451,-1
974,4005,-1
1095,443,-1
7128,3088,-1
6012,7932,-1
603,566,-1
2266,6727,-1
1179,2488,-1
6016,7225,-1
8192,9242,-1
1408,2296,-1
126,466,-1
126,3576,-1
1677,9564,-1
3301,694,-1
5317,3764,-1
1396,3745,-1
485,6328,-1
1202,2527,-1
2499,7660,-1
4875,7035,-1
846,282,-1
3033,1148,-1
5821,6415,-1
5449,98,-1
6750,9790,-1
6750,8590,-1
5921,4132,-1
594,10,-1
2489,1227,-1
1780,3216,-1
14,2090,-1
4955,3498,-1
764,443,-1
431,9908,-1
1470,1528,-1
3293,6321,-1
6246,9787,-1
86,2155,-1
1948,5229,-1
4379,2240,-1
217,302,-1
441,698,-1
1108,3315,-1
4739,7583,-1
4113,4125,-1
2184,3264,-1
1553,3378,-1
7148,4528,-1
5,238,-1
77,394,-1
218,914,-1
278,366,-1
577,815,-1
1459,405,-1
2759,3951,-1
6979,5895,-1
10099,10781,-1
4142,7437,-1
143,2835,-1
159,1067,-1
297,321,-1
5891,5755,-1
4085,6930,-1
4128,9563,-1
4045,4931,-1
130,96,-1
708,1132,-1
2459,2782,-1
636,3090,-1
3010,2936,-1
4793,5881,-1
2532,10126,-1
89,5903,-1
202,1364,-1
10927,11197,-1
367,7426,-1
6377,3085,-1
3852,7880,-1
5549,9010,-1
4751,4312,-1
3066,9465,-1
3699,2240,-1
6739,5988,-1
7137,4154,-1
5771,5881,-1
509,17,-1
3968,9420,-1
8870,6082,-1
665,433,-1
5232,4811,-1
5921,7714,-1
2927,4411,-1
297,566,-1
10104,10895,-1
1799,2459,-1
276,3372,-1
3858,8372,-1
584,2980,-1
2389,1443,-1
2808,3111,-1
8373,10608,-1
636,7725,-1
155,601,-1
463,12,-1
5491,7962,-1
2532,9986,-1
5853,6593,-1
2454,4920,-1
6063,7819,-1
8849,8351,-1
7,366,-1
3058,3956,-1
9923,4106,-1
465,7873,-1
5864,7137,-1
3503,3892,-1
1705,2835,-1
1024,2454,-1
346,4117,-1
349,3739,-1
8952,2188,-1
10098,10608,-1
2041,4004,-1
75,7438,-1
5512,9333,-1
2623,7694,-1
5971,9812,-1
134,221,-1
3372,9039,-1
7306,10382,-1
4946,711,-1
577,8431,-1
752,3627,-1
3186,930,-1
8195,9814,-1
3521,444,-1
5621,2775,-1
899,5321,-1
219,2005,-1
1835,2178,-1
413,6801,-1
1674,7328,-1
3991,309,-1
4118,6656,-1
5990,2185,-1
2829,4919,-1
5826,7828,-1
4793,2465,-1
1315,441,-1
944,13,-1
447,9787,-1
1444,2789,-1
265,576,-1
286,213,-1
1781,10097,-1
1137,566,-1
5937,3119,-1
1154,1998,-1
4793,1179,-1
1182,714,-1
5574,106,-1
366,1985,-1
3822,7905,-1
4358,5607,-1
2423,812,-1
76,3044,-1
2051,5853,-1
289,4190,-1
768,3968,-1
1372,1371,-1
98,10740,-1
846,169,-1
708,443,-1
4800,5420,-1
2991,1440,-1
17,794,-1
2488,3111,-1
136,218,-1
821,394,-1
5153,4914,-1
7711,9668,-1
2400,1729,-1
411,1620,-1
265,887,-1
2630,6826,-1
8346,9312,-1
5755,5636,-1
281,3315,-1
4189,3842,-1
2339,1730,-1
7657,8610,-1
23,399,-1
8059,5895,-1
7666,7603,-1
799,2524,-1
4282,309,-1
2130,4690,-1
2936,2109,-1
4212,106,-1
413,4256,-1
577,9614,-1
10099,10049,-1
282,734,-1
1899,11182,-1
811,17,-1
608,1132,-1
2979,9941,-1
941,4690,-1
2409,6004,-1
3487,1948,-1
413,8030,-1
297,2328,-1
5755,3374,-1
105,2091,-1
2130,7912,-1
2701,6649,-1
2743,974,-1
86,5455,-1
4696,3504,-1
413,7189,-1
8363,9532,-1
1896,192,-1
2052,3185,-1
1147,1027,-1
592,1230,-1
761,930,-1
568,187,-1
431,7576,-1
10144,9316,-1
2277,4300,-1
812,9194,-1
4260,4245,-1
5622,4968,-1
10262,9533,-1
447,9861,-1
244,302,-1
4721,3535,-1
4312,5636,-1
5584,5908,-1
4168,3269,-1
4377,6727,-1
2855,4919,-1
8055,9249,-1
2167,5219,-1
6735,10014,-1
8982,626,-1
4258,1452,-1
8978,10126,-1
9823,9824,-1
812,2878,-1
3259,5490,-1
604,1780,-1
2810,1620,-1
815,1412,-1
431,3088,-1
4216,2688,-1
4208,2920,-1
7665,8006,-1
3393,7351,-1
1367,4767,-1
4142,2926,-1
75,3069,-1
3066,1729,-1
1367,4109,-1
573,12,-1
5865,5644,-1
1547,945,-1
983,5510,-1
1195,1799,-1
8429,9629,-1
59,120,-1
5636,5636,-1
509,9976,-1
5804,7438,-1
10135,430,-1
3426,974,-1
7454,9474,-1
2700,4312,-1
9677,10841,-1
6240,7457,-1
6615,5908,-1
281,1303,-1
5584,6843,-1
3378,10904,-1
2372,98,-1
1116,235,-1
2457,3975,-1
4867,9894,-1
5848,8193,-1
7453,8827,-1
1202,4055,-1
1009,376,-1
3683,8109,-1
5591,4867,-1
537,36,-1
10240,10999,-1
4385,4690,-1
9237,9689,-1
2113,1364,-1
7652,10717,-1
5622,7933,-1
5771,7983,-1
6329,1768,-1
439,1483,-1
10038,11179,-1
4151,4204,-1
421,7378,-1
4472,5731,-1
2715,196,-1
4271,1646,-1
2184,3739,-1
8483,9723,-1
6336,9588,-1
3759,2296,-1
648,2897,-1
297,3756,-1
2855,3009,-1
1995,8193,-1
2459,2422,-1
1476,629,-1
1141,328,-1
286,1015,-1
4310,4794,-1
3259,1579,-1
6116,239,-1
2668,4686,-1
282,127,-1
2983,9709,-1
425,1488,-1
3026,3509,-1
4946,6882,-1
2715,2106,-1
1810,2001,-1
221,1488,-1
6246,3943,-1
10301,10333,-1
436,6086,-1
6028,2185,-1
2130,4927,-1
4117,4662,-1
1736,4411,-1
210,5455,-1
7645,8615,-1
815,692,-1
1650,1952,-1
2916,3226,-1
5800,7615,-1
216,725,-1
4207,4496,-1
2328,3500,-1
10729,1549,-1
2003,1647,-1
951,139,-1
386,448,-1
702,4025,-1
8050,10784,-1
318,2953,-1
441,5340,-1
402,3967,-1
4117,1517,-1
1799,3509,-1
2150,2247,-1
1810,3504,-1
1589,5370,-1
4154,7482,-1
4609,7402,-1
358,859,-1
1396,2063,-1
1444,2563,-1
5512,812,-1
9923,10136,-1
281,1027,-1
4882,4919,-1
5866,3039,-1
1158,3766,-1
68,1643,-1
4154,6530,-1
846,812,-1
277,213,-1
7068,5578,-1
3987,1549,-1
413,8818,-1
5042,4117,-1
86,3960,-1
5654,7278,-1
344,5767,-1
4412,9724,-1
2368,3256,-1
165,328,-1
9357,4191,-1
5847,8036,-1
1709,540,-1
2312,4125,-1
3943,5008,-1
5771,9583,-1
1087,6325,-1
3088,4288,-1
3002,3063,-1
5410,9830,-1
413,5779,-1
4154,4106,-1
5568,4052,-1
4495,8855,-1
6315,6901,-1
4011,1944,-1
2983,8639,-1
1038,1579,-1
592,1193,-1
207,10838,-1
2219,1624,-1
8351,6116,-1
265,2304,-1
1224,1148,-1
7454,2188,-1
6905,6420,-1
5755,9737,-1
239,9446,-1
1715,2265,-1
2545,5530,-1
3170,2219,-1
374,812,-1
3857,6161,-1
5622,5420,-1
8416,7457,-1
4288,4979,-1
123,1274,-1
49,5981,-1
9632,9631,-1
1907,5420,-1
7113,4810,-1
4284,768,-1
3009,571,-1
8199,8206,-1
4579,2589,-1
4284,7788,-1
847,297,-1
580,1488,-1
3134,9558,-1
10108,10895,-1
6321,4690,-1
6061,10022,-1
8196,5853,-1
8248,207,-1
278,58,-1
4627,98,-1
2812,1847,-1
1895,3892,-1
413,9533,-1
430,744,-1
5816,7457,-1
600,230,-1
939,1214,-1
751,323,-1
6077,7560,-1
5856,140,-1
102,3769,-1
1287,1570,-1
413,10974,-1
6574,10850,-1
4698,1565,-1
1705,5295,-1
4124,2780,-1
4193,7388,-1
7702,7701,-1
252,7375,-1
761,2279,-1
3599,10136,-1
4480,2185,-1
112,96,-1
4142,4106,-1
281,3500,-1
2212,4041,-1
8015,8428,-1
463,237,-1
464,4025,-1
126,736,-1
89,5168,-1
4985,6035,-1
6007,6004,-1
5868,10742,-1
1151,859,-1
44,1364,-1
2008,3751,-1
8638,8279,-1
9446,8038,-1
89,4270,-1
353,8390,-1
4362,2715,-1
