SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm
163,1570,-1,9,0,0,0,0,0,0,1,0,1,4,1,2,0,0,0,0
163,294,-1,8,0,0,3,0,0,0,2,1,0,1,0,0,0,1,0,0
163,6653,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,1192,-1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
163,812,-1,8,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,1
163,301,-1,13,0,0,1,0,4,0,1,5,0,1,0,0,1,0,0,0
163,3246,-1,5,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
163,5040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1458,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1218,1,8,1,0,2,1,0,0,0,1,2,1,0,0,0,0,0,0
163,692,-1,5,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
163,286,1,5,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
163,441,-1,18,1,1,1,0,1,0,4,3,1,3,1,1,0,1,0,0
163,58,-1,10,0,0,1,0,2,0,1,1,1,1,0,2,1,0,0,0
163,443,-1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
163,5578,-1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
163,318,-1,9,0,0,2,0,3,1,0,2,0,0,0,0,0,1,0,0
163,2879,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,576,-1,6,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
163,321,-1,5,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0
163,1090,-1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
163,196,-1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
163,581,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
163,1222,-1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
163,2759,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,328,1,8,0,2,1,1,1,0,0,2,1,0,0,0,0,0,0,0
163,2828,-1,5,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0
163,2250,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,715,1,4,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
163,204,1,5,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
163,5765,-1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
163,8223,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,4690,-1,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
163,237,-1,8,1,1,1,0,0,0,2,1,1,0,0,0,0,1,0,0
163,1470,1,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
163,3030,-1,5,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0
163,2873,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,218,-1,8,0,1,0,2,1,0,2,1,0,0,0,0,0,1,0,0
163,2106,-1,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
163,5605,-1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
163,2491,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
163,2789,-1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
163,1126,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
163,7912,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,2793,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,362,-1,4,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
163,4204,-1,6,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0
163,5357,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,2926,-1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
163,1647,-1,4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
163,1649,-1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
163,2931,-1,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
163,3956,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,366,-1,9,0,0,2,1,0,0,2,3,0,1,0,0,0,0,0,0
163,502,1,5,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
163,6249,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,4088,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1791,-1,5,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0
163,637,-1,7,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0
163,1407,-1,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
164,6402,-1,6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,1761,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,4275,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,4870,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,2161,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
164,1803,1,8,1,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0
164,1673,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,407,1,7,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0
164,4109,-1,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
164,7426,-1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,5903,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,4112,1,10,0,0,2,0,4,0,1,3,0,0,0,0,0,0,0,0
164,4881,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,530,1,9,1,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0
164,5908,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,1650,-1,10,1,1,0,1,1,1,2,3,0,0,0,0,0,0,0,0
164,6617,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3226,-1,10,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
164,7323,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,4125,-1,12,3,3,0,0,1,1,2,2,0,0,0,0,0,0,0,0
164,3102,1,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
164,393,1,8,3,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0
164,930,-1,14,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
164,539,1,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
164,421,1,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
164,4135,-1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3369,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,3498,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,583,1,7,1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0
164,4141,-1,10,0,3,0,1,0,1,1,4,0,0,0,0,0,0,0,0
164,4270,-1,9,1,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0
164,5551,1,7,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0
164,5772,1,12,3,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0
164,7601,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,306,1,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
164,6195,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6325,-1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
164,5961,1,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
164,4793,1,8,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
164,6685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,232,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,7154,-1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,5837,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
164,3523,1,10,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
164,5828,1,5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
164,49,1,20,2,0,0,0,8,4,0,6,0,0,0,0,0,0,0,0
164,5063,-1,4,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
164,465,1,13,6,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0
164,2700,1,15,4,1,1,0,1,0,2,6,0,0,0,0,0,0,0,0
164,4955,1,13,0,0,0,0,4,1,0,8,0,0,0,0,0,0,0,0
164,5897,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1485,1,8,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
164,7375,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6609,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,7124,-1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,5769,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,86,1,18,6,2,0,0,2,0,2,6,0,0,0,0,0,0,0,0
164,344,1,25,1,0,3,0,18,0,3,0,0,0,0,0,0,0,0,0
164,3545,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6223,-1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,7772,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,7263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,5578,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
164,5985,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
164,98,-1,14,2,3,0,2,6,1,0,0,0,0,0,0,0,0,0,0
164,2031,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,7889,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6120,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
164,106,-1,15,2,4,1,2,2,0,2,2,0,0,0,0,0,0,0,0
164,330,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,493,-1,7,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0
164,2926,-1,10,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0
164,367,1,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
164,5122,1,7,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0
164,1682,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,5490,-1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6261,-1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,5623,-1,8,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
164,376,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2134,1,9,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0
164,5628,-1,8,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0
164,126,1,12,3,0,2,0,1,0,0,6,0,0,0,0,0,0,0,0
165,388,-1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
165,328,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,329,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
165,394,-1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
165,715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,110,-1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
165,17,-1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
165,466,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,275,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,216,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,859,-1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
165,190,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
166,576,-1,18,0,2,0,1,0,0,0,0,0,3,2,8,0,0,1,1
166,2058,1,17,1,2,0,0,0,0,0,0,0,2,3,9,0,0,0,0
166,237,1,23,0,0,0,0,0,1,0,2,2,1,9,6,1,1,0,0
166,400,-1,6,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
166,366,1,21,1,0,0,0,0,0,1,0,3,1,6,6,1,0,1,1
166,921,1,7,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
166,537,1,15,0,1,0,0,1,0,0,2,2,1,5,3,0,0,0,0
166,288,1,16,0,1,0,0,0,0,0,1,1,1,3,8,0,0,1,0
166,945,1,20,1,0,0,0,1,4,0,1,2,0,4,6,0,0,1,0
166,1458,1,12,2,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0
166,317,1,20,0,0,0,0,4,2,1,0,1,0,5,0,0,1,4,2
166,958,1,10,0,0,0,0,0,0,0,0,1,1,5,2,0,0,1,0
166,832,-1,7,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
166,581,-1,15,0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,1
166,1483,1,10,1,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0
166,204,1,13,0,0,0,0,0,0,2,0,1,0,6,0,0,1,3,0
166,1870,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,466,1,10,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
166,213,-1,13,0,1,0,0,0,0,0,0,2,0,4,6,0,0,0,0
166,599,1,7,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1
166,216,-1,6,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0
166,603,1,15,1,0,0,0,0,0,0,2,2,0,6,0,0,1,0,3
166,1251,-1,12,0,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0
166,1640,-1,11,2,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0
166,1132,1,18,1,1,0,0,1,0,0,0,0,3,1,11,0,0,0,0
166,2029,-1,11,0,1,0,0,0,0,0,0,1,1,1,7,0,0,0,0
166,110,-1,16,0,1,0,0,0,0,0,0,1,0,1,12,0,0,1,0
166,1007,1,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
166,1393,1,17,0,2,0,0,1,1,0,0,1,1,1,8,1,0,1,0
166,631,-1,9,1,1,0,0,0,0,0,0,1,0,4,2,0,0,0,0
166,917,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
167,3073,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2178,-1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
167,2951,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2829,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,2704,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2600,-1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
167,2861,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2225,-1,7,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
167,566,-1,5,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0
167,1847,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,641,1,12,0,0,1,0,2,0,1,8,0,0,0,0,0,0,0,0
167,443,-1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
167,1090,-1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
167,2379,-1,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
167,69,-1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
167,1867,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,3916,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,974,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,81,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1874,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,1364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1626,-1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
167,2140,-1,12,0,0,1,2,1,0,0,8,0,0,0,0,0,0,0,0
167,2782,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,1248,-1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
167,2410,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
167,2796,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,1266,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
167,1782,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1399,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,376,-1,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
167,1663,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,576,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
168,2817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,227,1,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
168,37,-1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
168,1755,1,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
168,113,1,10,0,0,0,0,3,2,0,1,4,0,0,0,0,0,0,0
168,488,1,8,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,0
168,2154,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1805,1,6,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
168,366,1,9,0,1,0,0,2,0,0,0,3,2,0,1,0,0,0,0
168,1007,1,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
168,400,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
168,945,-1,6,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0
168,466,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,1619,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
168,365,1,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
168,1421,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
168,1274,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,603,1,6,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
168,318,1,5,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0
169,2304,1,20,1,0,0,0,0,0,0,0,3,0,3,13,0,0,0,0
169,1799,-1,13,0,2,1,0,0,0,0,0,0,0,3,5,1,0,0,1
169,2064,-1,10,0,2,0,1,0,0,0,0,0,1,0,6,0,0,0,0
169,2065,-1,12,0,1,0,1,0,0,0,0,0,1,0,9,0,0,0,0
169,147,1,9,1,0,2,0,1,0,0,0,0,0,4,1,0,0,0,0
169,661,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1302,1,10,1,0,0,0,0,1,0,2,0,0,6,0,0,0,0,0
169,280,-1,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
169,282,-1,14,0,1,1,0,1,0,0,1,0,1,1,7,0,0,0,1
169,2078,-1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
169,288,1,12,0,1,0,0,1,0,0,1,0,0,1,7,1,0,0,0
169,547,-1,9,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0
169,2030,-1,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
169,1966,1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
169,2096,-1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
169,433,-1,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
169,1206,-1,7,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0
169,829,1,23,1,0,1,0,4,1,0,8,1,0,5,0,0,0,0,2
169,1983,-1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
169,192,1,5,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0
169,1998,-1,7,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0
169,2767,-1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
169,1625,1,8,0,1,1,0,0,1,0,0,0,0,2,3,0,0,0,0
169,859,-1,9,0,0,0,0,2,0,1,2,0,0,0,0,1,0,2,1
169,2156,1,7,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0
169,1517,1,13,1,1,0,0,0,1,0,0,0,1,4,5,0,0,0,0
169,366,-1,19,0,2,0,0,2,1,2,1,0,1,2,5,0,0,3,0
169,113,1,8,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1
169,1144,1,11,2,1,0,0,1,1,0,0,1,0,1,4,0,0,0,0
169,1663,1,11,1,1,1,0,1,0,0,0,0,1,2,4,0,0,0,0
171,744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,887,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,323,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,328,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
173,329,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1007,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1354,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,725,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3264,-1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
175,930,-1,10,1,2,1,2,0,0,0,0,2,1,0,0,1,0,0,0
175,4139,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175,7750,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3880,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,4204,-1,8,2,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0
175,106,-1,8,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,0
175,4503,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,5772,-1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
175,2700,1,7,1,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0
175,7821,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
175,3215,-1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2920,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1803,1,5,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0
175,1033,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175,2121,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
175,4855,-1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
175,7449,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,4459,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,202,1,5,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0
176,1033,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
176,6307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2577,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3074,-1,12,0,1,0,0,1,0,0,2,0,5,0,0,3,0,0,0
177,3203,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,4103,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1154,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
177,2835,1,6,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0
177,3226,1,6,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0
177,28,1,7,0,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0
177,415,1,5,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
177,547,-1,5,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
177,38,1,5,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
177,423,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
177,3624,-1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,3754,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,951,1,18,0,1,0,0,1,2,0,7,2,0,0,0,1,4,0,0
177,2488,1,13,0,1,0,0,3,1,0,2,0,2,0,1,0,2,0,1
177,3387,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177,1730,-1,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
177,196,-1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1480,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,3003,1,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
177,848,1,12,0,0,0,0,1,2,0,2,5,0,0,0,1,1,0,0
177,120,-1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
177,2386,1,8,1,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0
177,4057,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,602,1,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
177,827,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,488,1,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
177,365,1,5,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
177,240,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
177,3185,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
