SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm,TXT
353,239,1,7,1,0,1,12,1,0,0,3,0,0,0,5,0,0,0,No concerns here 
4330,2187,1,0,1,0,0,103,1,16,1,1,0,0,0,10,0,0,0,per alex Bakharev
2603,5160,1,7,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,our next Phaedriel 
3969,7121,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unfortunately I feel this candidate needs more time and experience As shown by the _talk
365,611,1,8,0,0,0,6,0,0,0,6,0,1,0,1,0,1,0,Knowledgeable experienced hard-working and cool-headed 
5825,14,1,8,0,0,0,10,0,0,0,3,0,0,0,5,0,0,0,excellent well rounded editor 
48,3553,1,6,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,Decent record and good answers to Daniel's questions 4-8 It should be noted that the answer to question #7 is problematic but I doubt WODUP would be alone in amongst present admins in making the error WODUP- if you wish to revise that answer I suggest you read 
3373,7121,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A very dedicated editor and an asset to the Administration 
1507,293,-1,2,2,1,0,1,0,0,0,2,0,2,0,1,0,0,0,Mainly due to lack of content creation Also unimpressed with answers to some of the questions Nothing majorly worrying I suppose but just can't support 
8481,22,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,Another name I recognize - 
2050,6054,1,8,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,Nguyen nominations are about as automatic a support as it gets 
536,1250,-1,2,3,0,1,0,0,0,0,6,4,0,0,0,0,0,0,I am concerned over several issues here especially the curtness of some of the answers Question number 3 and the related number 8 look like brushing away the issue Others basically just point to a three letter code we should remember that 
11,487,1,17,0,2,0,15,3,1,1,0,0,0,0,0,0,0,0,As nominator 
8005,7868,-1,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,unfortunately Activity isn't a problem for me but the lack of experience in admin related areas is 
577,1121,1,4,4,1,0,0,0,0,0,4,2,0,0,0,0,0,0,as he's clearly a competent user and will do just fine Even the most exclusive content admins benefit from being able to RevDel something or block the penis vandal that invariably pops up on everyone's watchlist from time to time so it's completely worth it 
2209,7073,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,with the hope that over time we may see more tasks given to bots with the sysop bit turned on ++
440,3005,1,5,1,2,0,17,0,5,0,1,0,1,1,5,0,2,0,as a net gain to the project No reason to believe you as an admin would be anything less than A Good Thing 
6765,6134,1,0,0,0,0,3,2,1,1,0,0,0,0,4,0,0,0,I've seen him around a lot in the past and I trust him No one is flawless and he has demonstrated his respect for the community by stepping down when asked Mother Wikipedia wants the comrade back as an admin!
3133,3121,1,0,0,0,0,5,1,2,1,5,0,0,0,2,0,0,0,Grrrrrreat! 
1986,3508,1,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Will use the tools well good contributions so far - 
5828,1062,1,1,1,0,0,5,1,0,0,3,0,0,1,4,1,1,0,Based upon my own personal interactions with Tawker I believe him to be a trustworthy individual who as an administrator will only improve the Wikipedia experience for visitors and editors alike 
6267,6263,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,I have worked with this editor and he is ready His attitude is good and he is willing to work with other people 
4108,345,-1,0,0,0,0,3,1,2,2,3,0,1,0,1,1,0,0,I had intended not to take any part in this RfA but I have now found myself dragged into it on this article's talk page 
6228,2039,1,3,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,[[Seinfeld|Man-zier]] support
871,293,1,5,1,1,0,1,1,0,0,3,1,0,0,1,0,0,0,per nom 
162,806,1,5,0,10,0,4,0,0,0,3,0,0,0,0,0,0,0,Yes Good candidate 
5764,8025,1,14,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0,Yes A bit too soon though 
8219,2443,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,A good user 
811,4270,1,5,1,0,1,4,0,4,0,1,0,0,1,1,0,0,0,good editor 
2962,612,1,6,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,None of the opposes concern me enough to oppose &bull 
1123,8625,1,6,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,Excellent contributor 
366,663,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,good answers to question 12 about the proposed deletions I agree about 95+% with his assessments the 5% difference involves judgment calls and gray areas and his opinions on these are carefully thought out and just as valid as mine What I especially appreciate is that Amatulic has a good understanding not just of our content rules but more importantly the spirit behind these rules 
4225,2218,1,0,0,0,0,5,0,0,1,0,0,0,0,2,1,0,0,per nom 
5764,8320,1,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,good user 
3008,3073,1,0,3,3,2,4,2,4,0,0,1,2,1,1,0,0,0,Candidate has also provided me various insight and personal reviews of various articles of mine Such collaboration has helped with various DYKs GAs and FAs that I have processed User also served as a valuable person to turn to for a second opinion on various content related issues Even though their direct edits may seem weighted towards automated edits my experience with the user directly has shown a key insight into content related processes as a secondary aid 
311,2366,1,0,0,0,0,1,0,1,0,5,0,0,0,3,0,0,0,this user does good work over at 
3942,8093,-1,2,2,1,2,0,0,0,0,2,0,1,2,0,0,0,0,Another candidate who talks about using the admin tools to block vandals without hardly ever editing 
343,2129,1,1,0,0,0,43,13,1,0,0,0,0,0,0,1,0,0,in agreement with Anas Salloum 
357,353,1,1,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,Has a clue no issues here 
1951,4229,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Whoa almost missed your RFA! No question Support 
8522,10060,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The 'Badger has been around for a while and all my interactions with him have been positive 
2453,3094,1,6,0,2,1,11,1,2,0,3,0,0,0,2,0,1,0,7 months is plenty of experience For goodness sake 
6245,8019,-1,1,2,2,0,7,1,3,1,2,1,0,0,1,0,0,0,largely per UninvitedCompany and Bunchofgrapes I find advising banned users to get sockpuppets and to contact the media with proof of the cabal to be very unbecoming conduct for an admin candidate His attempts to recruit new people to his crusade and his rants about particular admins that he considers to be part of the cabal are inappropriate and show bad judgement 
7136,9513,-1,0,3,1,1,0,0,0,0,2,2,0,2,0,0,0,0,per Micheal Snow
43,1569,-1,8,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,We all know I'm a critic of 
4411,1790,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,seems to be a decent editor and wouldn't likely abuse the mop 
6115,7827,-1,7,1,1,0,3,1,1,0,6,2,1,0,1,0,0,0,FloNight and others make valid points 
2705,588,1,11,0,1,0,5,1,0,1,7,0,0,0,2,1,0,0,Strongest Possible Support Fantastic user great person will become one of the finer admins 
440,4299,1,5,4,2,1,2,0,0,0,2,1,0,0,2,0,0,0,due to the excellent answers to questions good DYK work and to balance out against Ottava's ridiculous spurious and jerk-worthy oppose 
1222,398,-1,0,1,0,0,10,0,0,0,1,0,0,0,2,0,2,0,until questions 10a and 10b are answered My deepest concerns are with jbmurrary about Ceranthor's enthusiasm while good judgment is sacrificed This manifested itself in working with 
1701,2338,1,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,Answers are fine edit history looks competent response to oppose below was encouraging levels of head-screwed-on-ness are manifestly high 
368,7090,1,11,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,Won't abuse the tools 
4701,4135,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,See no problems here 
1033,1273,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Stirling chap 
8040,5825,1,2,0,1,0,2,1,0,0,0,0,1,0,3,0,1,0,of course 
2207,3010,1,2,0,1,0,0,0,0,1,4,0,0,0,2,0,0,0,Does good work both in mainspace and behind the scenes and has a head on his shoulders 
361,577,1,7,0,0,0,16,0,5,1,6,0,1,0,3,0,1,0,You do good work and to me have demonstrated your competency to use the admin tools I second Fastily though Your userpage totally sucks Just sayin' 
6228,10878,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Evil Support He's been here since June where did the 2 days idea come from? and has more than 3000 edits He's also self-described as evil see 
68,27,1,1,0,0,0,27,3,6,0,4,0,0,0,1,0,0,0,A good candidate for the mop 
2453,7779,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,This is just terrible that people cannot trust you because you don't know the RfA procedure like the back of your hand! Edit summaries are nice but they aren't policy Good luck I hope you pass and don't take the opposes too personally 
5304,5774,1,4,0,0,0,1,1,0,0,7,1,0,0,1,0,0,0,Why didn't I support yet? 
1642,2101,1,2,0,0,0,10,0,2,1,8,3,0,1,4,0,0,0,I'm familiar with Jamie enough to know she is a thoughtful and careful editor Leaving aside things such as low edit count to project namespace I've found her answers to be very thoughtful for not editing there For example many of the opposer's are citing her answer to BLP as wrong even when she says in general she thinks it should never be ignored/IAR which I disagree with I've also put some thought into her choice for nom's While I think that she should have known the potential controversy for accepting from Majorly I'm willing to 
10339,8481,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,Seen only good work on RC patrol other edits look good too Support 
68,328,1,4,0,2,0,4,0,1,0,0,0,0,0,1,0,0,0,I see no reason to think he will misuse the tools 
18,1052,1,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,My primary encounters with WilliamH have been in AfD and I've pretty universally been impressed with his caution and maturity at it Now reviewing his other contributions I think he looks like prime admin material ~ 
347,5,1,0,0,0,0,10,0,0,0,4,0,0,1,1,0,0,0,It's not the strongest support I've every given as I have some concerns about answers to the questions The answer to Q6 kinda rubs me a little wrongI would have preferred an answer along the lines of "I would not close the AfD but would instead !vote" as that's a good middle ground between just walking away and letting bias affect your close The other answers seem just a hair off from what I would like to see as well but all in all I still feel that I can support The user is generally clueful I trust their judgement and ability to get it right 
365,440,1,6,0,0,0,9,1,0,0,4,0,1,1,2,3,0,0,From what I've seen from Ironholds at NPP DYK and elsewhere he seems to be intelligent and thoughtful and the content contributions demonstrate an extreme dedication to building the project Perusing the previous RfAs I see there have been some concerns in the past but the answers to the questions above suggest the candidate understands the concerns and has worked to address them 
798,6738,1,2,0,0,0,25,1,2,1,1,0,0,0,8,0,0,0,I would prefer more detailed answers to the various questions but everything else appears to be in order 
76,279,1,4,3,0,0,7,2,0,0,8,2,0,0,1,0,0,0,I trust Theo and six months is more than enough time to run again after a previous RfA He does very good work in new page patrol and AfD and he will be a very welcome addition to the admin corps in these areas He doesn't plan to work at ANEW initially so I don't think we should put too much weight on his experience there when we make a decision about whether to give him the tools or not As long as he has experience in the areas that he does intend to contribute to and he knows his limitations enough that he won't jump in to areas that he isn't experienced in I don't see a problem Also the issues regarding the CVUA and scripts happened six months ago and Theo has developed a lot since then — 
27,1302,1,1,0,0,0,9,0,2,0,3,0,0,0,0,0,0,0,Not a difficult decision - well experienced editor with plenty of understanding and a collegial attitude 
2453,3089,1,5,1,1,0,6,0,1,0,1,0,0,0,1,0,1,0,good luck ¬¬ 
5828,9404,1,6,2,0,0,0,0,0,0,11,1,1,2,0,0,0,0,Benon is our man on the "inside" 8- 
446,5152,1,4,0,0,0,5,1,1,0,3,3,0,0,0,0,0,1,Yes please 
4874,8817,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no reason to suspect he'd misuse admin tools or otherwise cause problems 
5590,5764,-1,2,1,0,0,42,0,3,0,1,1,0,0,6,0,2,0,was willing to overlook a lot here but after coming across 
4792,2129,-1,0,0,1,0,10,1,4,4,1,0,0,0,9,1,0,0,Well indeed 
167,806,1,13,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,Yes please 
7147,5655,1,2,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,No reason not to 
4792,5784,-1,2,0,1,0,3,0,3,0,3,1,0,1,0,0,0,0,Per Until 
162,4689,-1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,I'm not comfortable with the lack of experience Nor has Stormtracker given me confidence from what I've seen of their general abilities judgment and Wiki knowledge to overcome that lack of experience The admin tools can help experienced editors - I'm not convinced Stormtracker is yet in need of the tools or has the understanding of Wiki process to use the tools appropriately And given that blocking is something that Stormtracker is keen on doing I would like to be more confident in someone before allowing them to potentially cause fuss and upset by using poor judgments A much longer more consistent and more assured period of displaying good judgment and gaining a wider confidence from the community would be advised 
750,693,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,already an admin in two other projects 
2453,5866,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,A good candidate no problems 
8958,6771,1,2,1,0,0,0,0,0,0,2,1,1,1,2,0,0,0,No Big Deal 
4153,5653,1,10,1,5,0,6,1,2,4,1,0,0,0,0,0,0,0,I don't remember where I saw this user but I remember thinking to myself at the time "here's a good future admin" So here we are 
1994,4445,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,excellent role model of an admin already 
97,3083,1,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,See no evidence that this nominee will abuse admin tools
6027,3967,-1,5,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,most especially newbie biting 
203,546,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,When everything is weighed out the positives have it 
750,5341,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Double Support This user really should be an admin 
579,440,1,2,1,1,1,10,2,6,3,2,1,0,0,3,2,0,0,If this succeeds there are going to be a lot of eyes on Ironholds which will make it very unlikely that he'll be misusing or abusing the tools Clearly dedicated to the project and I like that the candidate has continued to be himself and not some watered down version just to pass RfA 
147,1006,1,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,though consistently low activity is worrisome
1986,2761,-1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,Your content work is great but I do not see why you would need the tools More experience in the project namespace is a must as well as a better knowledge of policy - 
146,281,1,3,1,1,0,4,2,0,1,6,3,0,0,1,2,0,0,I have been impressed with Slon02's sane and sensible work in the deletion processes and trust him to handle speedy deletions of new pages and blocking of vandals directly as well as handling of AIV Opposition over content concerns when the candidate is primarily interested in handling anti-vandalism and CSD of new pages is unconvincing —
2187,5854,1,12,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,A good and friendly user 
3942,1062,1,2,0,0,0,13,0,6,2,4,0,0,1,5,0,3,0,Dedicatedlevel-headed editor who will get a lot of use from the tools and will not abuse them 
2982,9672,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,per Srikeit 
8219,4153,1,2,0,0,0,9,4,1,0,1,0,0,0,6,0,0,1,Good candidate 
4153,5766,-1,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Inexperience is a simple problem to remedy
1704,579,1,1,0,1,0,4,3,3,1,3,0,1,0,0,0,1,0,Yes - have seen nothing that says "can't be trusted" Donnez le mop d'admin //
111,234,1,2,0,3,0,12,4,3,1,5,0,1,0,1,0,0,0,whenever I have encountered SW on noticebiards or elsewhere I have found then to be helpful & informative and see nothing of great concern 
1217,1125,1,0,0,0,0,2,0,0,0,9,0,1,0,0,0,0,0,A lack of experience in admin related areas is not concerning given the thoughtful answers given at the start of the RfA the last two sentences in response to question six exemplify this 
1201,344,-1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,The candidate has a lack of audited content contributions and their non-content building work does not sway me to support 
446,8506,1,14,0,1,0,2,0,0,0,3,2,0,0,1,0,0,0,Hell Yeah! per all above and for all the good work he's done with the bots 
